29, 🍖肉 (二つ（ふたつ）九月(くがつ)), にく
30, 🎣竿 (三（さん）O（オウ）), さお
31, 🦏犀 (三（さん）一（いち）), さい
32, 💴札 (三（さん）two（ツー）), さつ
33, 👂耳 (三つ（みっつ）三つ（みっつ）), みみ
34, 🍣寿司 (three（スリー）四月（しがつ）), すし
35, 🧝‍♀️巫女 (三つ（みっつ）五月（ごがつ）), みこ
36, 💈サロン (三（さん）六（ろく）), さろん
37, 🏬店 (三つ（みっつ）seven（セブン）), みせ
38, 🐟鯖 (三（さん）八（はち）), さば
39, 🚧柵 (三（さん）九月（くがつ）), さく
40, 🧂塩 (四月（しがつ）O（オウ）), しお
41, 🌳椎 (四月（しがつ）一（いち）), しい
42, 👨‍🏫師父 (四月（しがつ）二つ（ふたつ）), しふ
43, 👨‍👩‍👧‍👦市民 (四月（しがつ）三つ（みっつ）), しみん
44, 🦁獅子 (四月（しがつ）四月（しがつ）), しし
45, 😇死後 (四月（しがつ）五月（ごがつ）), しご
46, 🏯城 (四月（しがつ）六（ろく）), しろ
47, 🇨🇳支那 (四月（しがつ）七（なな）), しな
48, 👀視野 (四月（しがつ）八つ（やっつ）), しや
49, 📝詩句 (四月（しがつ）九月（くがつ）), しく
50, 🐎駒 (五月（ごがつ）丸（まる）), こま
51, 🎏鯉 (五月（ごがつ）一（いち）), こい
52, 🤹‍♀️コツ (五月（ごがつ）two（ツー）), こつ
53, 🚮ゴミ (五月（ごがつ）三つ（みっつ）), ごみ
54, 🖐五指 (五月（ごがつ）四月（しがつ）), ごし
55, 🕛午後 (五月（ごがつ）五月（ごがつ）), ごご
56, 🏀ゴム (五月（ごがつ）六つ（むっつ）), ごむ
57, 🧐コナン (五月（ごがつ）七つ（ななつ）), こなん
58, 🏡小屋 (五月（ごがつ）八つ（やっつ）), こや
59, 🌬呼吸 (五月（ごがつ）九（きゅう）), こきゅう
60, 👨‍👩‍👧‍👦ロマ (六（ろく）丸（まる）), ろま
61, 🐤ロビン (六（ろく）一つ（ひとつ）), ろびん
62, 🍎陸奥 (六つ（むっつ）two（ツー）), むつ
63, 🦛ムーミン (六つ（むっつ）三つ（みっつ）), むーみん
64, 🐞虫 (六つ（むっつ）四月（しがつ）), むし
65, 📖論語 (六（ろく）五（ご）), ろんご
66, 💿ロム (六（ろく）六つ（むっつ）), ろむ
67, 📶無線 (六つ（むっつ）seven(セブン)), むせん
68, 🐴ロバ (六（ろく）八つ（やっつ）), ろば
69, 🐦椋鳥 (六つ（むっつ）九月(くがつ)), むく
70, 🤱世話 (seven(セブン) 輪(わ)), せわ
71, 🗺ナビ (七（なな）一つ(ひとつ)), なび
72, 🏖夏 (七（なな）two(ツー)), なつ
73, 🌊波 (七（なな）三つ(みっつ)), なみ
74, 🍐梨 (七（なな）四月(しがつ)), なし
75, 🎎背子 (seven(セブン) 五(ご)), せこ
76, 🛤線路 (seven(セブン) 六(ろく)), せんろ
77, 🗻瀬名(seven(セブン) 七（なな）, せな
78, 🏡納屋 (七（なな）八つ(やっつ)), なや
79, 🪑席 (seven(セブン) 九(きゅう)), せき
80, 🌞晴れ (八(はち) 零(れい)), はれ
81, 🇭🇹ハイチ (八(はち) 一(いち)), はいち
82, 🐍ハブ (八(はち) 二つ(ふたつ)), はぶ
83, 🧛🏻‍♂️闇 (八つ(やっつ) 三つ(みっつ)), やみ
84, 🌉橋 (八(はち) 四月(しがつ)), はし
85, 📦箱 (八(はち) 五(ご)), はこ
86, 🥓ハム (八(はち) 六つ(むっつ)), はむ
87, 🌹花 (八(はち) 七(なな)), はな
88, 🤱母 (八(はち) 八(はち)), はは
89, ⚾️野球 (八つ(やっつ) 九(きゅう)), やきゅう
90, 🐻熊 (九月(くがつ) 丸(まる)), くま
91, ⚰️🧛🏿杭 (九月(くがつ) 一(いち)), くい
92, 👞靴 (九月(くがつ) two(ツー)), くつ
93, 🍳黄身 (九(きゅう) 三つ(みっつ)), きみ
94, 🍢串 (九月(くがつ) 四月(しがつ)), くし
95, 👩‍⚕️救護 (九(きゅう) 五(ご)), きゅうご
96, 🐕‍🦺黒 (九月(くがつ) 六月(ろくがつ)), くろ
97, 🚢汽船 (九(きゅう) seven(セブン)), きせん
98, 🐘牙 (九(きゅう) 八(はち)), きば
99, 🎈気球 (九(きゅう) 九(きゅう)), ききゅう
100, 🔥火を入れんわ (一つ(ひとつ) O(オゥ) 一(いち) 零(れい) 輪(わ)), ひをいれんわ
121, 🐒🐒ひひ一対 (一つ(ひとつ) 一つ(ひとつ) 一(いち) two(ツー) 一(いち)), ひひいっつい
144, 🐗皮膚イシシ (一つ(ひとつ) 二つ(ふたつ) 猪(いのしし：いしし)), ひふいしし
169, 🦸‍♂️いざヒーロー君 (一つ(ひとつ) 三(さん) 一つ(ひとつ) 六(ろく) 九月(くがつ)), いざひーろーくん
196, 👩‍⚕️医師🤰生きろ (一つ(ひとつ) 四月(しがつ) 一(いち) 九(きゅう) 六(ろく)), いしいきろ
225, 🍓苺👉突つこう (一(いち) 五(ご) two(ツー) two(ツー) 五(ご)), いちごつつこう
256, 👖色煮こむ (一つ(ひとつ) 六(ろく) 二(に) 五(ご) 六つ(むっつ)), いろにこむ
289, 🎎雛🌺椿 (一つ(ひとつ) 七(なな) two(ツー) 八(はち) 九(きゅう)), ひなつばき
324, 市場😵雑用 (一つ(ひとつ) 八(はち) 三(さん) two(ツー) 四(よん)), いちばざつよう
361, ピンク🥩サーロイン (一つ(ひとつ) 九月(くがつ) 三(さん) 六(ろく) 一(いち)), ぴんくさーろいん
400, 🚪ニレ閉まれ (二(に) 零(れい) 四月(しがつ) 丸(まる) 零(れい)), にれしまれ
441, つい良し日 (two(ツー) 一(いち) 四(よん) 四月(しがつ) 一つ(ひとつ)), ついよしひ
484, 二歩しばし (二(に) 二つ(ふたつ) 四月(しがつ) 八(はち) 四月(しがつ)：しばし待て(まて)), にふしばし
529, 文呉服 (二つ(ふたつ) 三つ(みっつ) 五(ご) 二つ(ふたつ) 九月(くがつ)), ふみごふく
576, 西御専務 (二(に) 四月(しがつ) 五(ご) seven(セブン) 六つ(むっつ)), にしごせんむ
625, 双子むつご (二つ(ふたつ) 五(ご) 六つ(むっつ) two(ツー) 五(ご)), ふたごむつご
676, 風呂老専務 (二つ(ふたつ) 六(ろく) 六(ろく) seven(セブン) 六つ(むっつ)), ふろろうせんむ
729, フナなつく (二つ(ふたつ) 七(なな) 七(なな) two(ツー) 九月(くがつ)), ふななつく
784, ニヤナンパ師 (二(に) 八つ(やっつ) 七(なな) 八(はち) 四月(しがつ)), にやなんぱし
841, 服弥生 (二つ(ふたつ) 九月(くがつ) 八つ(やっつ) 四(よん) 一(いち)), ふくやよい
900, 竿気まま (三(さん) O(オゥ) 九(きゅう) 丸(まる) 丸(まる)), さおきまま
961, 犀黒い (三(さん) 一(いち) 九月(くがつ) 三(さん) 一(いち)), さいくろい
1024, ミニ豆腐よ (三つ(みっつ) 二(に) 十日(とおか) 二つ(ふたつ) 四(よん)), みにとうふよ
1089, 耳投薬 (三つ(みっつ) 三つ(みっつ) 十日(とおか) 八つ(やっつ) 九月(くがつ)), みみとうやく
1156, 見よいい頃 (三つ(みっつ) 四(よん) 一(いち) 一(いち) 五(ご) 六(ろく)), みよいいころ
1225, 巫女胃に双子 (三つ(みっつ) 五(ご) 一(いち) 二(に) 二つ(ふたつ) 五(ご)), みこいにふたご
1296, 見ろ皮膚黒 (三つ(みっつ) 六(ろく) 一つ(ひとつ) 二つ(ふたつ) 九月(くがつ) 六(ろく)), みろひふくろ
1369, 皆膝剥く (三つ(みっつ) 七(なな) 一つ(ひとつ) 三(さん) 六つ(むっつ) 九月(くがつ)), みなひざむく
1444, 鯖医師紳士 (三(さん) 八(はち) 一(いち) 四月(しがつ) 四月(しがつ) 四月(しがつ)), さばいししんし
1521, 柵以後封印 (三(さん) 九月(くがつ) 一(いち) 五(ご) 二つ(ふたつ) 一(いち)), さくいごふういん
1600, 塩色ママ (四月(しがつ) O(オゥ) 一(いち) 六(ろく) 丸(まる) 丸(まる)), しおいろまま
1681, 良い色ばい (四(よん) 一(いち) 一(いち) 六(ろく) 八(はち) 一(いち)), よいいろばい
1764, 師父雛虫 (四月(しがつ) 二つ(ふたつ) 一つ(ひとつ) 七(なな) 六つ(むっつ) 四月(しがつ)), しふひなむし
1849, 滲み卑しく (四月(しがつ) 三つ(みっつ) 一(いち) 八つ(やっつ) 四月(しがつ) 九月(くがつ)), しみいやしく
1936, 獅子ピンク見ろ (四月(しがつ) 四月(しがつ) 一つ(ひとつ) 九月(くがつ) 三つ(みっつ) 六(ろく)), ししぴんくみろ
2025, 横連れ双子 (四(よん) 五(ご) two(ツー) 零(れい) 二つ(ふたつ) 五(ご)), よこつれふたご
2116, 城封印ヒーロー (四月(しがつ) 六(ろく) 二つ(ふたつ) 一(いち) 一つ(ひとつ) 六(ろく)), しろふういんひーろー
2209, 寄せつつ置く (四(よん) seven(セブン) two(ツー) two(ツー) O(オゥ) 九月(くがつ)), よせつつおく
2304, 師範文増し (四月(しがつ) 八(はち) 二つ(ふたつ) 三つ(みっつ) 丸(まる) 四月(しがつ)), しはんふみまし
2401, 式に姉妹 (四月(しがつ) 九(きゅう) 二(に) 四月(しがつ) 丸(まる) 一(いち)), しきにしまい
2500, 駒双子ママ (五(ご) 丸(まる) 二つ(ふたつ) 五(ご) 丸(まる) 丸(まる)), こまふたごまま
2601, 恋風呂舞 (五(ご) 一(いち) 二つ(ふたつ) 六(ろく) 丸(まる) 一(いち)), こいふろまい
2704, 子に鮒増し (五(ご) 二(に) 二つ(ふたつ) 七(なな) 丸(まる) 四月(しがつ)), こにふなまし
2809, 御座双葉撒く (五(ご) 三(さん) 二つ(ふたつ) 八(はち) 丸(まる) 九月(くがつ)), ござふたばまく
2916, 五指肉色 (五(ご) 四月(しがつ) 二(に) 九月(くがつ) 一(いち) 六(ろく)), ごしにくいろ
3025, 午後サンマ双子 (五(ご) 五(ご) 三(さん) 丸(まる) 二つ(ふたつ) 五(ご)), ごごさんまふたご
3136, ゴム犀見ろ (五(ご) 六つ(むっつ) 三(さん) 一(いち) 三つ(みっつ) 六(ろく)), ごむさいみろ
3249, コナンミニ四駆 (五(ご) 七(なな) 三つ(みっつ) 二(に) 四(よん) 九月(くがつ)), こなんみによんく
3364, 今夜ざざ虫 (五(ご) 八つ(やっつ) 三(さん) 三(さん) 六つ(むっつ) 四月(しがつ)), こんやざざむし
3481, 今期見よ範囲 (五(ご) 九(きゅう) 三つ(みっつ) 四(よん) 八(はち) 一(いち)), こんきみよはんい
3600, ロマ見ろママ (六(ろく) 丸(まる) 三つ(みっつ) 六(ろく) 丸(まる) 丸(まる)), ろまみろまま
3721, ロビン皆対 (六(ろく) 一つ(ひとつ) 三つ(みっつ) 七(なな) two(ツー) 一(いち)), ろびんみなつい
3844, ムツ鯖獅子 (六つ(むっつ) two(ツー) 三(さん) 八(はち) 四月(しがつ) 四月(しがつ)), むつさばしし
3969, 魯山柵無菌 (六(ろく) 三(さん) 三(さん) 九月(くがつ) 六つ(むっつ) 九(きゅう)), ろざんさくむきん
4096, 虫縞黒 (六つ(むっつ) 四月(しがつ) 四月(しがつ) 丸(まる) 九月(くがつ) 六(ろく)), むししまくろ
4225, 婿師父双子 (六つ(むっつ) 五(ご) 四月(しがつ) 二つ(ふたつ) 二つ(ふたつ) 五(ご)), むこしふふたご
4356, ロム染み込む (六(ろく) 六つ(むっつ) 四月(しがつ) 三つ(みっつ) 五(ご) 六つ(むっつ)), ろむしみこむ
4489, 虚しし薄給 (六つ(むっつ) 七(なな) 四月(しがつ) 四月(しがつ) 八(はち) 九(きゅう)), むなししはっきゅう
4624, ロバ白節 (六(ろく) 八(はち) 四月(しがつ) 六(ろく) 二つ(ふたつ) 四月(しがつ)), ろばしろふし
4761, 無給指南ロビン (六つ(むっつ) 九(きゅう) 四月(しがつ) 七(なな) 六(ろく) 一つ(ひとつ)), むきゅうしなんろびん
4900, 縄敷くママ (七(なな) 輪(わ) 四月(しがつ) 九月(くがつ) 丸(まる) 丸(まる)), なわしくまま
5041, ナビこれ良い (七(なな) 一つ(ひとつ) 五(ご) 零(れい) 四(よん) 一(いち)), なびこれよい
5184, 夏恋橋 (七(なな) two(ツー) 五(ご) 一(いち) 八(はち) 四月(しがつ)), なつこいばし
5329, 波ゴミ着く (七(なな) 三つ(みっつ) 五(ご) 三つ(みっつ) two(ツー) 九月(くがつ)), なみごみつく
5476, 戦士講師専務 (seven(セブン) 四月(しがつ) 五(ご) 四月(しがつ) seven(セブン) 六つ(むっつ)), せんしこうしせんむ
5625, 戦後頃双子 (seven(セブン) 五(ご) 五(ご) 六(ろく) 二つ(ふたつ) 五(ご)), せんごごろふたご
5776, 専務こなせんむ (seven(セブン) 六つ(むっつ) 五(ご) 七(なな) seven(セブン) 六つ(むっつ)), せんむこなせんむ
5929, 菜々克服 (七(なな) 七(なな) 五(ご) 九月(くがつ) 二つ(ふたつ) 九月(くがつ)), ななこくふく
6084, せやロマン野心 (seven(セブン) 八つ(やっつ) 六(ろく) 丸(まる) 八つ(やっつ) 四月(しがつ)), せやろまんやしん
6241, 席無二良い (seven(セブン) 九(きゅう) 六つ(むっつ) 二(に) 四(よん) 一(いち)), せきむによい
6400, 浜虫ママ (八(はち) 丸(まる) 六つ(むっつ) 四月(しがつ) 丸(まる) 丸(まる)), はまむしまま
6561, はい向こうロビン (八(はち) 一(いち) 六つ(むっつ) 五(ご) 六(ろく) 一つ(ひとつ)), はいむこうろびん
6724, 初無線通信 (八(はち) two(ツー) 六つ(むっつ) seven(セブン) two(ツー) 四月(しがつ)), はつむせんつうしん
6889, 闇ロババク (八つ(やっつ) 三つ(みっつ) 六(ろく) 八(はち) 八(はち) 九月(くがつ)), やみろばばく
7056, はよ縄ゴム (八(はち) 四(よん) 七(なな) 輪(わ) 五(ご) 六つ(むっつ)), はよなわごむ
7225, ハンコ何都合 (八(はち) 五(ご) 七(なな) 二(に) two(ツー) 五(ご)), はんこなにつごう
7396, 止むセミ空路 (八つ(やっつ) 六つ(むっつ) seven(セブン) 三つ(みっつ) 九月(くがつ) 六(ろく)), やむせみくうろ
7569, 花背子無給 (八(はち) 七(なな) seven(セブン) 五(ご) 六つ(むっつ) 九(きゅう)), はなせこむきゅう
7744, 母菜々獅子 (八(はち) 八(はち) 七(なな) 七(なな) 四月(しがつ) 四月(しがつ)), ははななしし
7921, バク脊椎 (八(はち) 九月(くがつ) seven(セブン) 九(きゅう) two(ツー) 一(いち)), ばくせきつい
8100, 熊灰ママ (九月(くがつ) 丸(まる) 八(はち) 一(いち) 丸(まる) 丸(まる)), くまはいまま
8281, 吸引パンツ範囲 (九(きゅう) 一(いち) 八(はち) two(ツー) 八(はち) 一(いち)), きゅういんぱんつはんい
8464, 靴やよろし (九月(くがつ) two(ツー) 八つ(やっつ) 四(よん) 六(ろく) 四月(しがつ)), くつやよろし
8649, 草ハム要求 (九月(くがつ) 三(さん) 八(はち) 六つ(むっつ) 四(よん) 九(きゅう)), くさはむようきゅう
8836, 櫛母見ろ (九月(くがつ) 四月(しがつ) 八(はち) 八(はち) 三つ(みっつ) 六(ろく)), くしははみろ
9025, 救護熊双子 (九(きゅう) 五(ご) 九月(くがつ) 丸(まる) 二つ(ふたつ) 五(ご)), きゅうごくまふたご
9216, 黒靴色 (九月(くがつ) 六(ろく) 九月(くがつ) two(ツー) 一(いち) 六(ろく)), くろくついろ
9409, 癖櫛置く (九月(くがつ) seven(セブン) 九月(くがつ) 四月(しがつ) O(オゥ) 九月(くがつ)), くせくしおく
9604, 騎馬黒マシン (九(きゅう) 八(はち) 九月(くがつ) 六(ろく) 丸(まる) 四月(しがつ)), きばくろましん
9801, 救急金歯麻痺 (九(きゅう) 九(きゅう) 九(きゅう) 八(はち) 丸(まる) 一つ(ひとつ)), きゅうきゅうきんばまひ
10000, ピンママ肥満 (一つ(ひとつ) 丸(まる) 丸(まる) 一つ(ひとつ) 万(まん)), ぴんままひまん
1192, 🗾いいくにつくろう鎌倉幕府, いいくにつくろうかまくらばくふ
1392, 이성계 いざ国作ろう李成桂, いざくにつくろうりせいけい
1582, ⚔️いちごぱんつ本能寺の変, いちごぱんつほんのうじのへん
1776, 🗽非難せむ独立記念日, ひなんせむどくりつきねんび
1789, 🗽雛焼くフランス革命, ひなやくフランスかくめい
1840, ⚔️いやよおアヘン戦争, いやよおあへんせんそう
1853, 🚢いやでござんすペリー来航, いやでござんすぺりーらいこう
1868, 🎩ひとつやろうや明治維新, ひとつやろうやめいじいしん
1889, 📖いちはやく大日本帝国憲法, いちはやくだいにほんていこくけんぽう
1292, 🇹🇭いつくにできたラーンナー, いつくにできたらーんなー
1946, 📖いっくよむ日本国憲法, いっくよむにほんこくけんぽう
1947, 🇮🇳🇵🇰意気自然インドパキスタン分離, いきしぜんいんどぱきすたんぶんり
1521, 🇪🇸以後封印アステカ帝国がスペインに滅ぼされる, いごふういんあすてかめつぼう
1949, 🇨🇳インク至急共産党, いんくしきゅうきょうさんんとう
1976, 🇻🇳ピンク線路ベトナム統一, ぴんくせんろべとなむとういつ
1986, 🇻🇳インク販路ドイモイ( 刷新 )政策, いんくはんろどいもいせいさく
123, ↘️⬆️右三角, みぎさんかく
3156, 🎲賽子, さいころ
14142135, 人よ人に人見頃, ひとよひとよにひとみごろ
17320508, 人並みに奢れや, ひとなみにおごれや
22360679, 富士山麓オーム鳴く, ふじさんろくおーむなく
2449489, 似よ良く弱く, によよくよわく
264575, 菜に虫いない, なにむしいない
28284271, ニヤニヤ世に無い, にやにやよにない
31622776, 三色になろ, さんしょくになろ
314159265, 産医師異国に向こう, さんいしいこくにむこう
314159265, 身一つ世一つ生くるに無意味, みひとつよひとついくるにむいみ
271828182845904, 鮒ひと鉢ふた鉢ひと鉢ふた鉢至極おし, ふなひとはちふたはちひとはちふたはちしごくおし
00, 👑王, おお
01, 👦甥, おい
02, 👹鬼, おに
03, 🧔おっさん, おっさん
04, 🥼レーヨン, れーよん
05, 👻霊魂, れいこん
06, 🦜オウム, おうむ
07, 👩女, おんな
08, 👵叔母, おば
09, ⚰️霊柩, れいきゅう
10, 🗼塔, とう
11, 🐒ヒヒ, ひひ
12, 🤲皮膚, ひふ
13, 👁瞳, ひとみ
14, 👨‍⚕️医師, いし
15, 🍓苺, いちご
16, 🚥色, いろ
17, 🌾稲, いな
18, 🎄ヒバ, ひば
19, 🖊インク, いんく
20, 🌲楡, にれ
21, 🧞‍♂️封印, ふういん
22, 👫夫婦, ふうふ
23, 📮文, ふみ
24, 🐟鰊ニシン, にしん
25, 👯‍♂️双子, ふたご
26, 🛀風呂, ふろ
27, 🐠鮒, ふな
28, 🌱双葉, ふたば
29, 🍖肉, にく
30, 🎣竿, さお
31, 🦏犀, さい
32, 💴札, さつ
33, 👂耳, みみ
34, 🍣寿司, すし
35, 🧝‍♀️巫女, みこ
36, 💈サロン, さろん
37, 🏬店, みせ
38, 🐟鯖, さば
39, 🚧柵, さく
40, 🧂塩, しお
41, 🌳椎, しい
42, 👨‍🏫師父, しふ
43, 👨‍👩‍👧‍👦市民, しみん
44, 🦁獅子, しし
45, 😇死後, しご
46, 🏯城, しろ
47, 🇨🇳支那, しな
48, 👀視野, しや
49, 📝詩句, しく
50, 🐎駒, こま
51, 🎏鯉, こい
52, 🤹‍♀️コツ, こつ
53, 🚮ゴミ, ごみ
54, 🖐五指, ごし
55, 🕛午後, ごご
56, 🏀ゴム, ごむ
57, 🧐コナン, こなん
58, 🏡小屋, こや
59, 🌬呼吸, こきゅう
60, 👨‍👩‍👧‍👦ロマ, ろま
61, 🐤ロビン, ろびん
62, 🍎陸奥, むつ
63, 🦛ムーミン, むーみん
64, 🐞虫, むし
65, 📖論語, ろんご
66, 💿ロム, ろむ
67, 📶無線, むせん
68, 🐴ロバ, ろば
69, 🐦椋鳥, むく
70, 🤱世話, せわ
71, 🗺ナビ, なび
72, 🏖夏, なつ
73, 🌊波, なみ
74, 🍐梨, なし
75, 🎎背子, せこ
76, 🛤線路, せんろ
77, 🗻瀬名, せな
78, 🏡納屋, なや
79, 🪑席, せき
80, 🌞晴れ, はれ
81, 🇭🇹ハイチ, はいち
82, 🐍ハブ, はぶ
83, 🧛🏻‍♂️闇, やみ
84, 🌉橋, はし
85, 📦箱, はこ
86, 🥓ハム, はむ
87, 🌹花, はな
88, 🤱母, はは
89, ⚾️野球, やきゅう
90, 🐻熊, くま
91, ⚰️🧛🏿杭, くい
92, 👞靴, くつ
93, 🍳黄身, きみ
94, 🍢串, くし
95, 👩‍⚕️救護, きゅうご
96, 🐕‍🦺黒, くろ
97, 🚢汽船, きせん
98, 🐘牙, きば
99, 🎈気球, ききゅう
100, 🔥火を入れんわ, ひをいれんわ
121, 🐒🐒ひひ一対, ひひいっつい
144, 🐗皮膚イシシ, ひふいしし
169, 🦸‍♂️いざヒーロー君, いざひーろーくん
196, 👩‍⚕️医師🤰生きろ, いしいきろ
225, 🍓苺👉突つこう, いちごつつこう
256, 👖色煮こむ, いろにこむ
289, 🎎雛🌺椿, ひなつばき
324, 市場😵雑用, いちばざつよう
361, ピンク🥩サーロイン, ぴんくさーろいん
400, 🚪ニレ閉まれ, にれしまれ
441, つい良し日, ついよしひ
484, 二歩しばし, にふしばし
529, 文呉服, ふみごふく
576, 西御専務, にしごせんむ
625, 双子むつご, ふたごむつご
676, 風呂老専務, ふろろうせんむ
729, フナなつく, ふななつく
784, ニヤナンパ師, にやなんぱし
841, 服弥生, ふくやよい
900, 竿気まま, さおきまま
961, 犀黒い, さいくろい
1024, ミニ豆腐よ, みにとうふよ
1089, 耳投薬, みみとうやく
1156, 見よいい頃, みよいいころ
1225, 巫女胃に双子, みこいにふたご
1296, 見ろ皮膚黒, みろひふくろ
1369, 皆膝剥く, みなひざむく
1444, 鯖医師紳士, さばいししんし
1521, 柵以後封印, さくいごふういん
1600, 塩色ママ, しおいろまま
1681, 良い色ばい, よいいろばい
1764, 師父雛虫, しふひなむし
1849, 滲み卑しく, しみいやしく
1936, 獅子ピンク見ろ, ししぴんくみろ
2025, 横連れ双子, よこつれふたご
2116, 城封印ヒーロー, しろふういんひーろー
2209, 寄せつつ置く, よせつつおく
2304, 師範文増し, しはんふみまし
2401, 式に姉妹, しきにしまい
2500, 駒双子ママ, こまふたごまま
2601, 恋風呂舞, こいふろまい
2704, 子に鮒増し, こにふなまし
2809, 御座双葉撒く, ござふたばまく
2916, 五指肉色, ごしにくいろ
3025, 午後サンマ双子, ごごさんまふたご
3136, ゴム犀見ろ, ごむさいみろ
3249, コナンミニ四駆, こなんみによんく
3364, 今夜ざざ虫, こんやざざむし
3481, 今期見よ範囲, こんきみよはんい
3600, ロマ見ろママ, ろまみろまま
3721, ロビン皆対, ろびんみなつい
3844, ムツ鯖獅子, むつさばしし
3969, 魯山柵無菌, ろざんさくむきん
4096, 虫縞黒, むししまくろ
4225, 婿師父双子, むこしふふたご
4356, ロム染み込む, ろむしみこむ
4489, 虚しし薄給, むなししはっきゅう
4624, ロバ白節, ろばしろふし
4761, 無給指南ロビン, むきゅうしなんろびん
4900, 縄敷くママ, なわしくまま
5041, ナビこれ良い, なびこれよい
5184, 夏恋橋, なつこいばし
5329, 波ゴミ着く, なみごみつく
5476, 戦士講師専務, せんしこうしせんむ
5625, 戦後頃双子, せんごごろふたご
5776, 専務こなせんむ, せんむこなせんむ
5929, 菜々克服, ななこくふく
6084, せやロマン野心, せやろまんやしん
6241, 席無二良い, せきむによい
6400, 浜虫ママ, はまむしまま
6561, はい向こうロビン, はいむこうろびん
6724, 初無線通信, はつむせんつうしん
6889, 闇ロババク, やみろばばく
7056, はよ縄ゴム, はよなわごむ
7225, ハンコ何都合, はんこなにつごう
7396, 止むセミ空路, やむせみくうろ
7569, 花背子無給, はなせこむきゅう
7744, 母菜々獅子, ははななしし
7921, バク脊椎, ばくせきつい
8100, 熊灰ママ, くまはいまま
8281, 吸引パンツ範囲, きゅういんぱんつはんい
8464, 靴やよろし, くつやよろし
8649, 草ハム要求, くさはむようきゅう
8836, 櫛母見ろ, くしははみろ
9025, 救護熊双子, きゅうごくまふたご
9216, 黒靴色, くろくついろ
9409, 癖櫛置く, くせくしおく
9604, 騎馬黒マシン, きばくろましん
9801, 救急金歯麻痺, きゅうきゅうきんばまひ
10000, ピンママ肥満, ぴんままひまん
1192, 🗾いいくにつくろう鎌倉幕府, いいくにつくろうかまくらばくふ
1392, 이성계 いざ国作ろう李成桂, いざくにつくろうりせいけい
1582, ⚔️いちごぱんつ本能寺の変, いちごぱんつほんのうじのへん
1776, 🗽非難せむ独立記念日, ひなんせむどくりつきねんび
1789, 🗽雛焼くフランス革命, ひなやくフランスかくめい
1840, ⚔️いやよおアヘン戦争, いやよおあへんせんそう
1853, 🚢いやでござんすペリー来航, いやでござんすぺりーらいこう
1868, 🎩ひとつやろうや明治維新, ひとつやろうやめいじいしん
1889, 📖いちはやく大日本帝国憲法, いちはやくだいにほんていこくけんぽう
1292, 🇹🇭いつくにできたラーンナー, いつくにできたらーんなー
1946, 📖いっくよむ日本国憲法, いっくよむにほんこくけんぽう
1947, 🇮🇳🇵🇰意気自然インドパキスタン分離, いきしぜんいんどぱきすたんぶんり
1521, 🇪🇸以後封印アステカ帝国がスペインに滅ぼされる, いごふういんあすてかめつぼう
1949, 🇨🇳インク至急共産党, いんくしきゅうきょうさんんとう
1976, 🇻🇳ピンク線路ベトナム統一, ぴんくせんろべとなむとういつ
1986, 🇻🇳インク販路ドイモイ( 刷新 )政策, いんくはんろどいもいせいさく
123, ↘️⬆️右三角, みぎさんかく
